COD_PRODUTO;PRODUTO;GRUPO;SUBGRUPO; ULTIMO_CUSTO ;REFERENCIA;MARCA;COD_BARRAS;NCM;DESCRICAO_RESUMIDA;CEST;COD_BARRAS_NF
5622;CANETA ESF 0.7mm BP-S-NI-F VERMELHA - PILOT;MATERIAIS;CANETAS; R$ 4,55 ;1410001CX012VM;PILOT;7897424080038;96081000;CANETA ESF 0.7mm BP-S-NI-F VERMELHA - PILOT;1902700;7897424000036
5623;CANETA ESF 0.5mm HI-TECPOINT PRETA BX V5 - PILOT;MATERIAIS;CANETAS; R$ 15,34 ;2420013PR;PILOT;4902505085680;96081000;CANETA ESF 0.5mm HI-TECPOINT PRETA BX V5 - PILOT;1902700;4902505040177
5624;CANETA ESF 0.5mm HI-TECPOINT AZUL BX V5 - PILOT;MATERIAIS;CANETAS; R$ 13,65 ;2420013AZ;PILOT;4902505085703;96081000;CANETA ESF 0.5mm HI-TECPOINT AZUL BX V5 - PILOT;1902700;4902505040191
5631;CANETA ESF. APAGAVEL 1.0 AZUL - PAPER MATE;MATERIAIS;CANETAS; R$ 2,08 ;;PAPER MATE;9990000056316;96081000;CANETA ESF.APAGAVEL AZ P. MATE;1902700;
5632;CANETA ESF. KILOMETRICA MEDIA VM - PAPER MATE;MATERIAIS;CANETAS; R$ 0,41 ;;PAPER MATE;7501030683483;96081000;CANETA ESF. KM MD VM;1902700;
5634;CANETA ESF. KILOMETRICA MEDIA AZUL - PAPER MATE;MATERIAIS;CANETAS; R$ 0,61 ;51527;PAPER MATE;7501030683476;96081000;CANETA ESF. KM MD AZUL;1902700;
5636;CANETA ESF. APAGAVEL PT - PAPER MATE;MATERIAIS;CANETAS; R$ 2,07 ;;PAPER MATE;9990000056361;96081000;CANETA ESF. APAGAVEL PT;1902700;
5639;CANETA ESF. KILOMETRICA FINA PRETA- PAPER MATE;MATERIAIS;CANETAS; R$ 0,61 ;100 0.7 F;PAPER MATE;7503486011667;96081000;CANETA KILOMETRICA FINA PR;1902700;
5644;CANETA ESF. KILOMETRICA RETRATIL COLOR 1.0 - PAPER MATE;MATERIAIS;CANETAS; R$ 0,94 ;;PAPER MATE;9990000056446;96081000;CANETA KILOM. RETRATIL COLOR;1903000;
5645;CANETA ESF. COLOR 1.0 C/08 - PAPER MATE;MATERIAIS;CANETAS; R$ 9,02 ;300558;PAPER MATE;71641146556;96081000;CANETA ESF. COLOR 1.0 C/08;1902700;
5656;MARCADOR RETROPROJETOR 2.0mm AZUL - PILOT;MATERIAIS;MARCADORES; R$ 3,26 ;1430007CX012AZ;PILOT;7897424080854;96082000;MARCADOR RETROPROJETOR 2.0mm AZUL - PILOT;1902800;7897424005628
5657;MARCADOR RETROPROJETOR 2.0mm VERMELHA - PILOT;MATERIAIS;MARCADORES; R$ 3,02 ;1430007CX012VM;PILOT;7897424080892;96082000;MARCADOR RETROPROJETOR 2.0mm VERMELHA - PILOT;1902800;7897424005666
5658;MARCADOR RETROPROJETOR 2.0mm PRETA - PILOT;MATERIAIS;MARCADORES; R$ 3,26 ;1430007CX012PR;PILOT;7897424080878;96082000;MARCADOR RETROPROJETOR 2.0mm PRETA - PILOT;1902800;7897424005642
5659;MARCADOR RETROPROJETOR 2.0mm VERDE - PILOT;MATERIAIS;MARCADORES; R$ 3,02 ;1430007CX012VD;PILOT;7897424080885;96082000;MARCADOR RETROPROJETOR 2.0mm VERDE - PILOT;1902800;7897424005659
5660;MARCADOR RETROPROJETOR 1.0mm AZUL - FABER CASTELL;MATERIAIS;MARCADORES; R$ 2,49 ;CDRETRO/AZZF;FABER-CASTELL;7891360622741;38089919;MARCADOR RETROPROJETOR 1.0mm AZUL - FABER CASTELL;1902800;7891360622741
5661;MARCADOR RETROPROJETOR 1.0mm VERMELHA - FABER CASTELL;MATERIAIS;MARCADORES; R$ 1,80 ;CDRETRO/VMZF;FABER-CASTELL;7891360622789;38089919;MARCADOR RETROPROJETOR 1.0mm VERMELHA - FABER CASTELL;1902800;7891360622796
5670;CARGA COMPACTOR 1005 AZUL PLASTICA - COMPACTOR;MATERIAIS;CARGAS; R$ 2,28 ;861AZ;COMPACTOR;7896572013776;96086000;CARGA COMPACTOR 1005 AZUL PLA;1903000;7896572013783
5671;CARGA COMPACTOR 1005 PRETA PLASTICA - COMPACTOR;MATERIAIS;CARGAS; R$ 2,51 ;861PR;COMPACTOR;7896572013806;96086000;CARGA COMPACTOR 1005 PRETA PL;1903000;
5673;GRAFITE 0.5mm 2B COM 12 MINAS - PILOT;MATERIAIS;GRAFITES; R$ 1,88 ;2270004CX0122B;PILOT;4902505183034;96092000;GRAFITE 0.5mm 2B COM 12 MINAS - PILOT;;4902505167621
5674;GRAFITE 0.5mm 2B COM 12 MINAS HI-POLYMER - PENTEL;MATERIAIS;GRAFITES; R$ 1,76 ;C505-2BX;PENTEL;3474370505040;96092000;GRAFITE 0.5mm 2B COM 12 MINAS HI-POLYMER - PENTEL;;4902506042293
5675;GRAFITE 0.5 C/ 24 2B EXTRA MACIA - FABER;MATERIAIS;GRAFITES; R$ 3,05 ;TMG052B;FABER-CASTELL;7891360472643;96092000;GRAFITE 0.5 C/ 24 2B - FABER;;7891360572305
5676;GRAFITE 0.5 C/ 24 B MACIA - FABER;MATERIAIS;GRAFITES; R$ 3,05 ;TMG05B;FABER-CASTELL;7891360472636;96092000;GRAFITE 0.5 C/ 24 B - FABER;;7891360572312
5677;GRAFITE 0.5 C/ 24 HB MEDIA - FABER;MATERIAIS;GRAFITES; R$ 3,05 ;TMG05HB;FABER-CASTELL;7891360472629;96092000;GRAFITE 0.5 C/ 24 HB - FABER;;7891360572329
5684;GRAFITE 0.7mm B COM 24 MINAS MACIA - FABER CASTELL;MATERIAIS;GRAFITES; R$ 3,36 ;TMG07B;FABER-CASTELL;7891360472735;96092000;GRAFITE 0.7mm B COM 24 MINAS MACIA - FABER CASTELL;;7891360572343
5685;GRAFITE 0.7mm HB COM 24 MINAS MEDIA - FABER CASTELL;MATERIAIS;GRAFITES; R$ 3,36 ;TMG07HB;FABER-CASTELL;7891360472728;96092000;GRAFITE 0.7 C/ 24 HB - FABER;;7891360572381
5686;GRAFITE 0.7mm 2B COM 24 MINAS EXTRA MACIA - FABER CASTELL;MATERIAIS;GRAFITES; R$ 3,36 ;TMG072B;FABER-CASTELL;7891360472742;96092000;GRAFITE 0.7mm 2B COM 24 MINAS EXTRA MACIA - FABER CASTELL;;7891360572336
5692;GRAFITE 2.0mm HB COM 6 MINAS - FABER-CASTELL;MATERIAIS;GRAFITES; R$ 1,75 ;OF9020HB;FABER-CASTELL;5692;96092000;GRAFITE 2.0mm HB COM 6 MINAS - FABER-CASTELL;;7891360309055
5693;LAPIS PRETO TRIO - TRIS;MATERIAIS;LAPIS; R$ 0,22 ;629100;TRIS;9990000056934;96091000;LAPIS PRETO TRIO - TRIS;;
5694;LAPIS PRETO GREENCASTLE - FABER;MATERIAIS;LAPIS; R$ 0,10 ;103001;FABER-CASTELL;9990000056941;38089919;LAPIS PRETO GREENCASTLE - FA;;
5698;LAPIS PRETO MAX AZUL REDONDO - FABER CASTELL;MATERIAIS;LAPIS; R$ 0,28 ;1210AZ/2;FABER-CASTELL;7891360491439;38089919;LAPIS PRETO 1210AZ/2 - FABER;;
5699;LAPIS PRETO 935ARM ARMY - FABER;MATERIAIS;LAPIS; R$ 0,45 ;935ARM;FABER-CASTELL;7891360582465;38089919;LAPIS PRETO 935ARM ARMY;;
5700;LAPIS PRETO REGENTE 6B 9000 - FABER-CASTELL;MATERIAIS;LAPIS; R$ 2,08 ;90006B;FABER-CASTELL;7891360495598;96091000;LAPIS PRETO REGENTE 6B 9000 - FABER-CASTELL;;7891360503316
5701;LAPIS PRETO REGENTE 5B 9000 - FABER CASTELL;MATERIAIS;LAPIS; R$ 1,98 ;90005B;FABER-CASTELL;7891360495581;96091000;LAPIS PRETO REGENTE 5B 9000 - FABER CASTELL;;7891360504108
5702;LAPIS PRETO REGENTE 4B 9000 - FABER-CASTELL;MATERIAIS;LAPIS; R$ 2,08 ;90004B;FABER-CASTELL;7891360495574;96091000;LAPIS PRETO REGENTE 4B 9000 - FABER-CASTELL;;7891360504023
5704;LAPIS PRETO REGENTE 2B 9000 - FABER-CASTELL;MATERIAIS;LAPIS; R$ 2,08 ;90002B;FABER-CASTELL;7891360495550;96091000;LAPIS PRETO REGENTE 2B 9000 - FABER-CASTELL;;7891360504054
5705;LAPIS PRETO REGENTE B 9000 - FABER CASTELL;MATERIAIS;LAPIS; R$ 2,08 ;9000B;FABER-CASTELL;7891360495512;96091000;LAPIS PRETO REGENTE B 9000 - FABER CASTELL;;7891360504092
5706;LAPIS PRETO REGENTE HB 9000 - FABER-CASTELL;MATERIAIS;LAPIS; R$ 2,08 ;9000HB;FABER-CASTELL;7891360495543;96091000;LAPIS PRETO REGENTE HB 9000 - FABER-CASTELL;;7891360504085
5707;LAPIS PRETO REGENTE REF. 1250F - FABER;MATERIAIS;LAPIS; R$ 0,01 ;1250F;FABER-CASTELL;9990000057078;38089919;LAPIS PRETO REGENTE REF. 1250F - FABER;1903000;
5709;LAPIS PRETO REGENTE REF. 12502H - FABER;MATERIAIS;LAPIS; R$ 0,01 ;12502H;FABER-CASTELL;9990000057092;38089919;LAPIS PRETO REGENTE REF. 12502H - FABER;1903000;
5711;LAPIS PRETO REGENTE REF. 12504H - FABER;MATERIAIS;LAPIS; R$ 0,01 ;12504H;FABER-CASTELL;9990000057115;38089919;LAPIS PRETO REGENTE REF. 12504H - FABER;1903000;
5715;PAPEL DESENHO A3/180gm²/50FLS BRANCO - CLIP;MATERIAIS;PAPELARIA; R$ 13,17 ;2014CLP92463;CLIP;7908293924634;48025899;PAPEL DESENHO A3/180gm²/50FLS BRANCO - CLIP;1901000;7908293924634
5716;PAPEL GESSADO VERMELHO 131 - VMP;MATERIAIS;PAPELARIA; R$ 0,12 ;209.1.01;VMP;9990000057160;48109290;PAPEL GESSADO VERMELHO 131 - VMP;2803700;7898048134596
5717;PAPEL GESSADO PRETO 128;MATERIAIS;PAPELARIA; R$ 0,12 ;128;;9990000057177;48109290;PAPEL GESSADO PRETO 128;2803700;
5718;PAPEL GESSADO BRANCO 124;MATERIAIS;PAPELARIA; R$ 0,12 ;124;;9990000057184;48109290;PAPEL GESSADO BRANCO 124;2803700;
5719;PAPEL GESSADO ROSA 129;MATERIAIS;PAPELARIA; R$ 0,12 ;129;;9990000057191;48109290;PAPEL GESSADO ROSA 129;2803700;
5720;PAPEL GESSADO AMARELO 121;MATERIAIS;PAPELARIA; R$ 0,37 ;121;;9990000057207;48109290;PAPEL GESSADO AMARELO 121;2803700;7898048134572
5721;PAPEL GESSADO LARANJA 125;MATERIAIS;PAPELARIA; R$ 0,13 ;125;;9990000057214;48109290;PAPEL GESSADO LARANJA 125;2803700;
5722;PAPEL GESSADO VERDE ESCURO 130 - VMP;MATERIAIS;PAPELARIA; R$ 0,14 ;209.1.02;VMP;9990000057221;48109290;PAPEL GESSADO VERDE ESCURO 130 - VMP;2803700;7898048134619
5723;PAPEL GESSADO MARROM 126;MATERIAIS;PAPELARIA; R$ 0,13 ;126;;9990000057238;48109290;PAPEL GESSADO MARRON 126;2803700;
5724;PAPEL GESSADO AZUL ESCURO 122;MATERIAIS;PAPELARIA; R$ 0,14 ;122;;9990000057245;48109290;PAPEL GESSADO AZUL ESCURO 122;2803700;
5726;PAPEL GESSADO VERDE CLARO 132;MATERIAIS;PAPELARIA; R$ 0,09 ;134;;9990000057269;48109290;PAPEL GESSADO VERDE CLARO 132;2803700;
5727;PAPEL LAMINADO VERDE;MATERIAIS;PAPELARIA; R$ 0,48 ;;VMP;9990000057276;76071190;PAPEL LAMINADO VERDE;1903300;
5728;PAPEL LAMINADO VERMELHO;MATERIAIS;PAPELARIA; R$ 0,48 ;;VMP;9990000057283;76071190;PAPEL LAMINADO VERMELHO;1903300;
5731;PAPEL LAMINADO AZUL;MATERIAIS;PAPELARIA; R$ 0,48 ;;VMP;9990000057313;76071190;PAPEL LAMINADO AZUL;1903300;
5732;PAPEL LAMINADO ROSA;MATERIAIS;PAPELARIA; R$ 0,48 ;;VMP;9990000057320;76071190;PAPEL LAMINADO ROSA;1903300;
5733;PAPEL DE SEDA AZUL CLARO;MATERIAIS;PAPELARIA; R$ 0,34 ;38017;CROMUS;5733;48025499;PAPEL DE SEDA AZUL CLARO;1900800;7899146653873
5735;PAPEL DE SEDA MARROM;MATERIAIS;PAPELARIA; R$ 0,34 ;38012;CROMUS;5735;48025499;PAPEL DE SEDA MARROM;1900800;7899146653828
5737;PAPEL DE SEDA VERMELHO;MATERIAIS;PAPELARIA; R$ 0,34 ;38001;CROMUS;5737;48025499;PAPEL DE SEDA VERMELHO;1900800;7899146653712
5740;PAPEL DE SEDA BRANCO;MATERIAIS;PAPELARIA; R$ 0,22 ;38002;CROMUS;5740;48025499;PAPEL DE SEDA BRANCO;1900800;7899146653729
5741;PAPEL DE SEDA PRETO - VMP;MATERIAIS;PAPELARIA; R$ 0,21 ;218.7.08;VMP;5741;48025499;PAPEL DE SEDA PRETO - VMP;1900800;7899014918448
5742;PAPEL DE SEDA ROSA;MATERIAIS;PAPELARIA; R$ 0,21 ;38003;CROMUS;5742;48025499;PAPEL DE SEDA ROSA;1900800;7899014918424
5744;PAPEL DE SEDA LARANJA;MATERIAIS;PAPELARIA; R$ 0,21 ;7;;5744;48025499;PAPEL DE SEDA LARANJA;1900800;7899014918363
5745;PAPEL CONTACT PINK;MATERIAIS;PAPELARIA; R$ 3,46 ;;VULCAN;5745;39199090;PAPEL CONTACT PINK;2804000;7898078761595
5746;PAPEL CONTACT BRANCO;MATERIAIS;PAPELARIA; R$ 5,99 ;10952;VULCAN;5746;39199090;PAPEL CONTACT BRANCO;109000;7898078761557
5747;PAPEL CONTACT AMARELO;MATERIAIS;PAPELARIA; R$ 4,16 ;10944;VULCAN;57474;39199090;PAPEL CONTACT AMARELO - VULCA;1000800;7898078761571
5748;PAPEL CONTACT VERMELHO;MATERIAIS;PAPELARIA; R$ 3,46 ;10959;VULCAN;5748;39199090;PAPEL CONTACT VERMELHO;2804000;7898078761601
5749;PAPEL CONTACT AZUL;MATERIAIS;PAPELARIA; R$ 3,46 ;10948;VULCAN;57498;39199090;PAPEL CONTACT AZUL;109000;7898078761618
5750;PAPEL CONTACT VERDE ESCURO;MATERIAIS;PAPELARIA; R$ 3,46 ;10955;VULCAN;5750;39199090;PAPEL CONTACT VERDE ESC. MA;2804000;7898078761526
5751;PAPEL CONTACT PRETO;MATERIAIS;PAPELARIA; R$ 5,59 ;6541C;VULCAN;5751;39199090;PAPEL CONTACT PRETO;2804000;7898078761564
5760;PASTA C/ GRAMPO PLASTICO BRANCA - DELLO;ESCRITÓRIO E INFORMÁTICA;PASTAS; R$ 1,29 ;0292.E.0050;DELLO;7897832807807;42021210;PASTA C/ GRAMPO PLAST BRANCA;1900500;
5771;PASTA ABA ELASTICO DELLOPLUS BRANCA - DELLO;MATERIAIS;PASTAS; R$ 2,04 ;0197E;DELLO;7897832807357;42021220;PASTA ABA ELASTICO BRDELLOPLUS;1900500;
5773;PASTA ABA ELASTICO VERMELHA DELLOPLUS - DELLO;MATERIAIS;PASTAS; R$ 2,04 ;0197U;DELLO;7897832807500;42021220;PASTA ABA ELASTICO VMDELLOPLUS;1900500;
5781;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL VERDE - PILOT;MATERIAIS;PINCEIS; R$ 3,13 ;1430001VD;PILOT;7897424080779;96082000;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL VERDE - PILOT;1902800;7897424004546
5782;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL VERMELHO - PILOT;MATERIAIS;PINCEIS; R$ 3,13 ;1430001CX012VM;PILOT;7897424080786;96082000;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL VERMELHO - PILOT;1902800;7897424004553
5783;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL PRETO - PILOT;MATERIAIS;PINCEIS; R$ 3,13 ;1430001PR;PILOT;7897424080762;96082000;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL PRETO - PILOT;1902800;7897424004539
5784;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL AZUL - PILOT;MATERIAIS;PINCEIS; R$ 3,13 ;1430001AZ;PILOT;7897424080755;96082000;PINCEL ATOMICO 1100-P PERMANETE RECARREGAVEL AZUL - PILOT;1902800;7897424004522
5789;REABASTECEDOR P/ MARC. QUADRO BRANCO PT - HELIOS;MATERIAIS;TINTAS; R$ 1,93 ;;HELIOS;7896297837077;96086000;REABASTECEDOR P/ MARC. Q;1903000;
5872;TINTA ACRILICA FOSCA 37ML MAGENTA 339 - CORFIX;MATERIAIS;TINTAS; R$ 3,28 ;170404339;CORFIX;7896011707570;32131000;TIN ACR 37ml MAG FOSCO 309;;17896011707577
5878;TINTA TEMPERA GUACHE 250ml VERMELHO FOGO 507 - ACRILEX;MATERIAIS;TINTAS; R$ 5,65 ;2025507;ACRILEX;7891153020150;32131000;TINTA TEMPERA GUACHE 250ml VERMELHO FOGO 507 - ACRILEX;1900100;7891153002231
5879;TINTA TEMPERA GUACHE 250ml PRETO  520 - ACRILEX;MATERIAIS;TINTAS; R$ 5,65 ;20250520;ACRILEX;7891153020204;32131000;TINTA TEMPERA GUACHE 250ml PRETO  520 - ACRILEX;1900100;7891153020204
5880;TINTA TEMPERA GUACHE 250ml AZUL TURQUESA 501- ACRILEX;MATERIAIS;TINTAS; R$ 5,65 ;20250501;ACRILEX;7891153020129;32131000;TINTA TEMPERA GUACHE 250ml AZUL TURQUESA 501- ACRILEX;1900100;7891153002200
5881;TINTA TEMPERA GUACHE 250ml AMARELO OURO 505 - ACRILEX;MATERIAIS;TINTAS; R$ 5,50 ;20250505;ACRILEX;7891153020143;32131000;TINTA TEMPERA GUACHE 250ml AMARELO OURO 505 - ACRILEX;1900100;7891153002224
5882;TINTA TEMPERA GUACHE 250ml BRANCA 519 - ACRILEX;MATERIAIS;TINTAS; R$ 7,39 ;20250519;ACRILEX;7891153020198;32131000;TINTA TEMPERA GUACHE 250ml BRANCA 519 - ACRILEX;1900100;7891153020198
5889;TINTA TEMPERA GUACHE 250 ML ROSA 341 - CORFIX;MATERIAIS;TINTAS; R$ 2,60 ;13009341;CORFIX;7896011702179;32131000;TIN TEM GUA 250M RS 341 COR;1900100;
5891;TINTA TECIDO 250ml BRANCO - CORFIX;MATERIAIS;TINTAS; R$ 15,34 ;103003301;CORFIX;7896011703190;32131000;TINTA TECIDO 250ml BRANCO - CORFIX;1900100;37896011703191
109938;SEJA FODA! - BUZZ EDITORA;LIVROS;ADM E NEGÓCIOS; R$ 41,94 ;9,78859E+12;BUZZ EDITORA;9788593156298;49019900;SEJA FODA! - BUZZ EDITORA;;
5900;TINTA TEMPERA GUACHE 250 ML LARANJA 309- CORFIX;MATERIAIS;TINTAS; R$ 2,61 ;13009309;CORFIX;7896011702056;32131000;TIN TEM GUA 250M LAR 309 COR;1900100;
5902;TINTA P/ CARIMBO AZUL 42ML - PILOT;MATERIAIS;CARIMBOS; R$ 7,20 ;;PILOT;7897424081745;32159000;TINTA P/ CARIMBO AZUL 42ML - PILOT;1902500;7897424012015
5920;TINTA ACRILICA BRILHANTE 37ML AMARELO PELE 306 - CORFIX;MATERIAIS;TINTAS; R$ 2,18 ;170404306;CORFIX;7896011701912;32131000;TINTA ACRILICA 37ml AMPELE FO;;
5932;PAPEL KRAFT 80cm/80gm²/BOBINA - PEGON;MATERIAIS;PAPELARIA; R$ 84,24 ;;PEGON;7898237937700;48042900;PAPEL KRAFT 80cm/80gm²/BOBINA - PEGON;;7898237937700
5962;CANETA PARA TECIDO ACRILPEN PRETA 520 - ACRILEX;MATERIAIS;CANETAS; R$ 4,83 ;44120520;ACRILEX;7891153044392;96082000;CANETA PARA TECIDO ACRILPEN PRETA 520 - ACRILEX;1902800;7891153840017
5963;CANETA PARA TECIDO VERMELHO FOGO ACRILPEN 507 - ACRILEX;MATERIAIS;CANETAS; R$ 4,83 ;44120507;ACRILEX;7891153044347;96082000;CANETA PARA TECIDO VERMELHO FOGO ACRILPEN 507 - ACRILEX;1902800;7891153830964
5964;CANETA PARA TECIDO AMARELO OURO ACRILPEN 505 - ACRILEX;MATERIAIS;CANETAS; R$ 4,83 ;44120505;ACRILEX;7891153044330;96082000;CANETA PARA TECIDO AMARELO OURO ACRILPEN 505 - ACRILEX;1902800;7891153830957
5982;NANKIN ESCOLAR BRANCO 20 ML 301 - ACRILEX;MATERIAIS;TINTAS; R$ 2,22 ;250212301;ACRILEX;7891153051123;32159000;NANKIN ESCOLAR BRANCO 20ML;1903000;7891153000794
5985;PAPEL CAMURCA AZUL CLARO;MATERIAIS;PAPELARIA; R$ 0,85 ;;VMP;9990000059850;52105990;PAPEL CAMURCA AZUL CLARO;1903200;
5986;PAPEL CAMURCA AZUL ESCURO;MATERIAIS;PAPELARIA; R$ 0,38 ;;VMP;9990000059867;52105990;PAPEL CAMURCA AZUL ESCURO;1903200;
5987;PAPEL CAMURCA VERMELHO 438;MATERIAIS;PAPELARIA; R$ 1,01 ;438;VMP;9990000059874;52105990;PAPEL CAMURCA VERMELHO;1903200;7898048135197
5989;PAPEL CAMURCA MARROM;MATERIAIS;PAPELARIA; R$ 0,38 ;;VMP;9990000059898;52105990;PAPEL CAMURCA MARRON;1903200;7898248391386
5991;PAPEL CAMURCA PRETO;MATERIAIS;PAPELARIA; R$ 0,38 ;;VMP;9990000059911;52105990;PAPEL CAMURCA PRETO;1903200;7898048135203
5993;PAPEL CAMURCA VERDE BANDEIRA 440;MATERIAIS;PAPELARIA; R$ 1,01 ;440;VMP;9990000059935;52105990;PAPEL CAMURCA VERDE BAND 440;1903200;7898048135135
5994;PAPEL CAMURCA AMARELO 421;MATERIAIS;PAPELARIA; R$ 0,31 ;421;VMP;9990000059942;52105990;PAPEL CAMURCA AMARELO 421;1903200;7898048135142
5998;PAPEL CAMURCA BRANCO;MATERIAIS;PAPELARIA; R$ 0,31 ;;VMP;59980;52105990;PAPEL CAMURCA BRANCO;1903200;7898048135128
6009;TINTA ACRILICA BRILHANTE 37ML AMARELO OURO 308 - CORFIX;MATERIAIS;TINTAS; R$ 2,18 ;150404308;CORFIX;7896011700403;32131000;TINTA ACRILICA 37ml AM OU BR;;
6021;PAPEL GESSADO AZUL CLARO 123;MATERIAIS;PAPELARIA; R$ 0,12 ;123;;9990000060214;48109290;PAPEL GESSADO AZUL CLARO 123;2803700;
6023;PAPEL GESSADO ROSA PINK 127;MATERIAIS;PAPELARIA; R$ 0,09 ;127;;9990000060238;48109290;PAPEL GESSADO ROSA PINK 127;2803700;
6026;GRAFITE 0.5mm HB COM 12 MINAS - PILOT;MATERIAIS;GRAFITES; R$ 1,85 ;2270004HB;PILOT;4902505183027;96092000;GRAFITE 0.5mm HB COM 12 MINAS - PILOT;;4902505167614
6074;CORRETIVO CANETA LIQUID PAPER - PAPER MATE;MATERIAIS;CORRETIVOS E DILUENTES; R$ 4,32 ;1890098;PAPER MATE;7897095042397;38249979;CORRETIVO CANETA LIQUID PAPER - PAPER MATE;;
6084;CANETA HIDRO 12 CORES COLORPEPS MAXI JUMBO - MAPED;MATERIAIS;CANETAS; R$ 18,77 ;846020;MAPED;3154148460206;96082000;CANETA HIDRO 12 CORES COLORPEPS MAXI JUMBO - MAPED;1902800;13154148460203
6125;PINCEL REDONDO 510.22 NO 22;MATERIAIS;PINCEIS; R$ 1,97 ;26622;CASTELO;7898346153756;96033000;PINCEL REDONDO 510.22 NO 22;;
6126;ROLO ESPUMA 40x38mm SUPERFICIES LISAS 1345 - TIGRE;MATERIAIS;PINCEIS; R$ 2,03 ;31345040;TIGRE;7891395001009;96034010;ROLO ESPUMA 40x38mm SUPERFICIES LISAS 1345 - TIGRE;110100;27891395001003
6128;LAPIS PRETO CAVEIRINHA - FABER CASTELL;MATERIAIS;LAPIS; R$ 0,47 ;935CAV;FABER-CASTELL;7891360619826;38089919;LAPIS PRETO CAVEIRINHA;;
6129;LAPIS PRETO HB 2 SEXTAVADO MAX COM BORRACHA PRETO - FABER-CASTELL;MATERIAIS;LAPIS; R$ 0,83 ;1205SM/B;FABER-CASTELL;7891360491293;96091000;LAPIS PRETO HB 2 SEXTAVADO MAX COM BORRACHA PRETO - FABER-CASTELL;;7891360505716
6130;LAPIS PRETO 935EN ENERGY - FABER CASTELL;MATERIAIS;LAPIS; R$ 0,34 ;935EN;FABER-CASTELL;7891360519973;38089919;LAPIS PRETO 935EN ENERGY;;
6143;GIZ DE CERA 12 CORES BIG - ACRILEX;MATERIAIS;GIZ; R$ 3,87 ;91110000;ACRILEX;7891153091112;96099000;GIZ DE CERA 12 CORES BIG - ACRILEX;;7891153011523
6144;GIZ DE CERA 15 CORES CURTO - ACRILEX;MATERIAIS;GIZ; R$ 3,84 ;92150000;ACRILEX;7891153092157;96099000;GIZ DE CERA 15 CORES CURTO - ACRILEX;;7891153002439
6170;CLIPS Nº 1/0 (0) NIQUELADOS COM 100 UNIDADES - BACCHI;ESCRITÓRIO E INFORMÁTICA;CLIPS E GRAMPOS; R$ 3,19 ;4062;BACCHI;7897849604062;83059000;CLIPS Nº 1/0 (0) NIQUELADOS COM 100 UNIDADES - BACCHI;2803700;7897849604062
6172;CLIPS Nº 3 NIQUELADO COM 100 UNIDADES - BACCHI;ESCRITÓRIO E INFORMÁTICA;CLIPS E GRAMPOS; R$ 2,65 ;0403-1;BACCHI;7897849604031;83059000;CLIPS Nº 3 NIQUELADO COM 100 UNIDADES - BACCHI;2803700;7897849604031
6218;CADERNO UNIV|ESP|CD|200FLS GARDEN CAD-2-BL - OTIMA;MATERIAIS;CADERNOS; R$ 51,94 ;;OTIMA;7896498332906;48202000;CADERNO UNIV|ESP|CD|200FLS GARDEN CAD-2-BL - OTIMA;1902100;
6223;CARGA P/ FLEXGRIP VERMELHA - GILLETTE;MATERIAIS;CARGAS; R$ 0,01 ;;PAPER MATE;9990000062232;96086000;CARGA P/ FLEXGRIP VERMEL;;
6227;TESOURA 13cm PARA CANHOTO LEFTY - TRIS;MATERIAIS;TESOURAS; R$ 4,12 ;619958;TRIS;7897476619972;82130000;TESOURA 13cm PARA CANHOTO LEFTY - TRIS;801800;
6291;DIVISORIA P/ ARQUIVO C/ 10 10INTBA TRANSP - YES;MATERIAIS;ARQUIVOS, FICHARIOS E INDICES; R$ 7,44 ;10INTBA;YES;4713195043269;39261000;DIVISORIA P/ ARQUIVO 10TBB;1900400;
6296;PASTA C/ ZIPER DZ32 24,8X32,9 CRISTAL - YES;MATERIAIS;DIVERSOS; R$ 3,12 ;DZ32CR;YES;4713195019035;42021210;PASTA C/ ZIPER DZ32 245X303;1900500;
6297;CAMISETA MC ALG. BR. M - LOOK BRASIL;UNIFORMES;ROSARIO MARISTA; R$ 37,20 ;G38;LOOK BRASIL;6297;61091000;CAMISETA MC ALG. BR. M.;2805900;7890000031233
6311;CANETA TRIPLUS FINELINER LARANJA 334-4 - STAEDTLER;MATERIAIS;CANETAS; R$ 2,35 ;334-4;STAEDTLER;4007817334164;96082000;CANETA TRIPLUS FINE 334-4;1902800;
6318;CADERNO UNIV|BROCH|CD|96FLS HELLO KITTY - GRAFONS;MATERIAIS;CADERNOS; R$ 9,83 ;70880;GRAFONS;7891313708805;48202000;CADERNO UNIV|BROCH|CD|96FLS HELLO KITTY - GRAFONS;1902100;
6320;CADERNO QUADRICULADO UNIV|ESP|CD|96FLS|5x5 ZIP - TILIBRA;MATERIAIS;CADERNOS; R$ 9,79 ;127256;TILIBRA;7891027127251;48202000;CADERNO QUADRICULADO UNIV|ESP|CD|96FLS|5x5 ZIP - TILIBRA;1902100;7891027640217
